id,EAP,HPL,MWS
id27779,0.00664,0.01388,0.97948
id20789,0.21537,0.43517,0.34945
id16187,0.8546,0.08397,0.06143
id23834,0.06685,0.92943,0.00372
id25848,0.0,1.0,0.0
id08777,0.93647,0.0146,0.04892
id17045,0.002,0.00256,0.99543
id01474,0.07962,0.01546,0.90492
id09396,0.06953,0.92537,0.0051
id22208,0.88554,0.09813,0.01633
id13813,0.01364,0.00526,0.98111
id23386,0.9648,0.02995,0.00525
id02610,0.16055,0.76921,0.07024
id07647,0.10042,0.88091,0.01867
id24025,0.99177,0.00779,0.00044
id25573,0.9599,0.00188,0.03822
id23575,0.75883,0.05281,0.18835
id08968,0.19497,0.4749,0.33012
id09958,0.08897,0.90523,0.0058
id13648,0.36052,0.3499,0.28958
id00335,0.49481,0.06982,0.43537
id18099,0.40872,0.51249,0.0788
id24297,0.08444,0.04188,0.87368
id17751,0.00865,0.07617,0.91518
id02158,0.21086,0.62295,0.16619
id03039,0.99421,0.00432,0.00147
id09467,0.38008,0.01579,0.60413
id14903,0.97267,0.02139,0.00593
id03331,0.08228,0.72523,0.19248
id27366,0.0251,0.03252,0.94238
id09199,0.9345,0.03683,0.02867
id07681,0.87308,0.02087,0.10604
id11502,0.00747,0.97919,0.01334
id00140,0.75253,0.19903,0.04844
id20159,0.37705,0.16398,0.45897
id02007,0.02487,0.03084,0.94428
id08188,0.98256,0.0126,0.00484
id04504,0.00044,0.00013,0.99943
id22031,0.95689,0.03269,0.01041
id17947,0.02413,0.03561,0.94026
id06267,0.30911,0.27898,0.41191
id14577,0.95599,0.00438,0.03964
id27313,0.97999,0.01552,0.00449
id16231,0.03118,0.95204,0.01678
id02587,0.52156,0.16954,0.3089
id04379,0.26225,0.73486,0.0029
id13503,0.00915,0.97326,0.0176
id03887,0.99071,0.00109,0.0082
id22338,0.76149,0.04467,0.19385
id20080,0.15554,0.74288,0.10158
id22392,0.99576,0.00145,0.00279
id03895,0.53597,0.01737,0.44666
id17179,0.05852,0.87758,0.06389
id23466,0.00694,0.00021,0.99284
id12592,0.15802,0.80176,0.04022
id16947,0.9311,0.06345,0.00544
id13870,0.01385,0.00108,0.98507
id10717,0.05251,0.00212,0.94538
id09418,0.71622,0.1212,0.16257
id20753,0.401,0.56256,0.03644
id00114,0.00453,0.03079,0.96469
id00627,0.99991,1e-05,8e-05
id07738,0.01183,0.98109,0.00708
id14516,0.70717,0.03156,0.26127
id02107,0.04739,0.95199,0.00061
id18378,0.02387,0.96777,0.00836
id02751,0.42024,0.06397,0.51579
id26105,0.49622,0.28163,0.22215
id07659,0.00495,0.89224,0.10281
id07421,0.96356,0.01105,0.02538
id00325,0.70982,0.13102,0.15916
id12253,0.93664,0.01622,0.04714
id23427,0.82928,0.16019,0.01053
id06202,0.99018,0.00393,0.00589
id21320,0.15123,0.01295,0.83581
id21994,0.13085,0.85111,0.01803
id13903,0.56508,0.13346,0.30147
id13767,0.98709,0.00455,0.00836
id03750,0.03055,0.00054,0.96891
id08666,0.00743,0.00059,0.99198
id12171,0.14851,0.54114,0.31036
id26202,0.12392,0.00972,0.86635
id16310,0.01291,0.01816,0.96893
id02650,0.22308,0.3975,0.37942
id26558,0.93148,0.01461,0.05391
id24794,0.99597,0.00237,0.00166
id01299,0.79145,0.04129,0.16726
id19281,0.9966,0.00024,0.00316
id20504,0.66341,0.07214,0.26445
id15716,0.11998,0.11916,0.76087
id08222,0.15956,0.52939,0.31105
id12393,0.03226,0.53163,0.43611
id26841,0.05617,0.93741,0.00642
id22947,0.12649,0.86177,0.01174
id10817,0.99498,0.00385,0.00117
id01486,0.10923,0.73711,0.15366
id00296,0.01648,0.98254,0.00098
id24189,0.47047,0.49267,0.03685
id20909,0.35018,0.48883,0.16098
id21079,0.97959,0.01365,0.00675
id02478,0.19805,0.23091,0.57103
id03727,0.79977,0.07345,0.12679
id09794,0.39346,0.06027,0.54627
id08527,0.69652,0.18846,0.11502
id18716,0.93546,0.04771,0.01683
id21733,0.00126,0.00049,0.99825
id08898,0.36079,0.50573,0.13348
id16571,0.08159,0.15294,0.76547
id17780,0.97925,0.00329,0.01746
id11537,0.94099,0.04403,0.01497
id23242,0.68755,0.16301,0.14944
id16749,0.08166,0.03482,0.88353
id02226,0.74622,0.06377,0.19
id08369,0.00063,0.00249,0.99688
id18013,0.53675,0.33264,0.13061
id23454,0.7133,0.21722,0.06948
id03878,0.00062,0.99656,0.00283
id15129,0.01581,0.01811,0.96608
id21874,0.49018,0.17022,0.33961
id24455,0.48287,0.02107,0.49607
id03860,0.02152,0.952,0.02647
id07622,0.02398,0.97519,0.00084
id18449,0.64238,0.04828,0.30935
id16952,0.96821,0.00604,0.02574
id08212,0.90417,0.0901,0.00573
id05513,0.46971,0.19233,0.33797
id24536,0.98935,0.00812,0.00253
id18070,0.90023,0.04434,0.05543
id03094,0.00286,0.99442,0.00272
id13815,0.14077,0.09003,0.7692
id14023,0.00638,0.99346,0.00017
id14480,0.01779,0.58691,0.39531
id00059,0.60108,0.1036,0.29532
id16873,0.80619,0.02663,0.16718
id23144,0.16864,0.71186,0.1195
id02845,0.91819,0.07904,0.00277
id25492,0.01223,0.96407,0.02371
id04097,0.58361,0.21711,0.19928
id25883,0.99024,0.00581,0.00394
id23391,0.2378,0.55072,0.21148
id27018,0.88811,0.06666,0.04523
id23614,0.42101,0.57005,0.00894
id14309,0.05633,0.92111,0.02256
id27746,0.00896,0.98993,0.00111
id05057,0.11172,0.17755,0.71074
id06246,0.5766,0.17914,0.24426
id00509,0.0377,0.01187,0.95043
id19473,0.91429,0.08284,0.00287
id07044,0.27148,0.09005,0.63847
id09871,0.35896,0.13468,0.50636
id26870,0.81689,0.1077,0.07542
id06125,0.3232,0.67309,0.00372
id02829,0.95426,0.00224,0.0435
id24935,0.6818,0.05451,0.26369
id04557,0.01254,0.01492,0.97254
id01208,0.9003,0.04231,0.05739
id16235,0.00028,0.9995,0.00023
id05135,0.00215,0.99735,0.0005
id05892,0.31607,0.01312,0.67081
id21207,0.92269,0.04745,0.02986
id10722,0.29106,0.50512,0.20382
id17396,0.02882,0.03061,0.94057
id17755,0.84192,0.0675,0.09057
id18529,0.03936,0.01881,0.94183
id18235,0.93236,0.04893,0.01871
id20188,0.07483,0.07207,0.85311
id13483,0.07281,0.12179,0.80541
id16860,0.65007,0.34046,0.00947
id11203,0.98531,0.01009,0.0046
id01104,0.87477,0.0251,0.10013
id26195,0.15752,0.51481,0.32766
id19647,0.20422,0.00526,0.79052
id24377,0.00653,0.00121,0.99226
id07103,0.99397,0.00334,0.00269
id27061,0.76477,0.2283,0.00693
id06255,0.23554,0.69291,0.07155
id19483,0.69391,0.03389,0.2722
id27936,0.20748,0.77691,0.01561
id21761,0.9048,0.08605,0.00915
id06543,0.00074,0.99736,0.0019
id04779,0.20431,0.36172,0.43397
id05819,0.88617,0.02844,0.08539
id04670,0.22255,0.75394,0.02351
id22206,0.63221,0.03921,0.32858
id18557,0.98026,0.00471,0.01503
id24017,0.00575,0.97727,0.01698
id10305,0.91939,0.02457,0.05603
id25879,0.92829,0.04736,0.02435
id08243,0.15505,0.83487,0.01008
id11999,0.43569,0.39808,0.16623
id13392,0.3462,0.48973,0.16407
id00681,0.23037,0.64566,0.12397
id03225,0.78199,0.20717,0.01084
id19684,0.09264,0.46429,0.44307
id01944,0.77672,0.20523,0.01805
id04903,0.04823,0.36503,0.58674
id22131,0.98428,0.00844,0.00728
id17465,0.18158,0.12803,0.69038
id02341,0.04165,0.01281,0.94554
id23306,0.32882,0.28974,0.38144
id13543,0.00759,0.00221,0.9902
id05527,0.7613,0.01475,0.22395
id13622,0.00088,0.99474,0.00438
id04807,0.67321,0.31914,0.00765
id03763,0.00897,0.00225,0.98878
id04860,0.06553,0.01084,0.92363
id18552,0.99195,0.00318,0.00486
id05624,0.54989,0.16008,0.29003
id10691,0.01321,0.14154,0.84525
id12723,0.87403,0.10394,0.02203
id14533,0.96171,0.00957,0.02872
id07197,0.37422,0.00871,0.61707
id08284,0.60318,0.10475,0.29207
id13373,0.55327,0.25253,0.1942
id25880,0.30047,0.23455,0.46498
id00879,0.80609,0.10516,0.08875
id27931,0.28962,0.65626,0.05412
id20774,0.06801,0.17075,0.76124
id18642,0.05574,0.92427,0.01999
id26855,0.20823,0.39168,0.4001
id08684,0.76057,0.12209,0.11734
id01743,0.13002,0.73612,0.13386
id09704,0.00012,0.99979,9e-05
id00696,0.26707,0.23127,0.50166
id08351,0.767,0.2165,0.0165
id08495,0.84887,0.08887,0.06225
id05141,0.02498,0.00344,0.97158
id08515,0.17401,0.01486,0.81113
id23509,0.18964,0.19468,0.61568
id20577,0.01055,0.00743,0.98202
id04217,0.039,0.00555,0.95545
id24430,0.10836,0.42761,0.46403
id11995,0.00247,0.00097,0.99656
id10871,0.00939,0.01944,0.97117
id21988,0.01016,0.00418,0.98566
id07248,0.88342,0.07076,0.04582
id22805,0.51633,0.43688,0.04679
id18064,0.19942,0.03064,0.76994
id02256,0.3647,0.11324,0.52206
id18835,0.88993,0.0269,0.08317
id06068,0.03995,0.10268,0.85737
id13355,0.0705,0.78069,0.14881
id15890,0.0129,0.96959,0.01751
id11828,0.99963,0.00029,9e-05
id14235,0.24515,0.0172,0.73765
id07891,0.12624,0.09243,0.78133
id00426,0.01218,0.9829,0.00493
id00194,0.10702,0.00503,0.88795
id10086,0.25748,0.01488,0.72765
id24683,0.00554,0.01132,0.98314
id01217,0.21618,0.70606,0.07776
id09906,0.2811,0.63383,0.08507
id04780,0.01678,0.00106,0.98216
id15682,0.99312,0.00616,0.00071
id27193,0.64981,0.19452,0.15568
id01574,0.05215,0.00614,0.94171
id26894,0.18444,0.09803,0.71753
id08143,0.18947,0.69895,0.11158
id05756,0.47854,0.25751,0.26396
id14803,0.01519,0.00025,0.98455
id01103,0.00071,0.99684,0.00245
id17451,0.6531,0.23471,0.11219
id10497,0.14515,0.30129,0.55356
id23770,0.66548,0.01344,0.32108
id01731,0.45372,0.16693,0.37935
id24021,0.15291,0.31003,0.53706
id24904,0.99941,0.00035,0.00024
id16795,0.07433,0.42781,0.49786
id27308,0.23795,0.05434,0.70771
id16671,0.87367,0.08702,0.03931
id10035,0.31355,0.1982,0.48825
id12143,0.46156,0.1872,0.35124
id14087,0.92862,0.02785,0.04353
id02962,0.12152,0.77046,0.10803
id17035,0.55244,0.04993,0.39762
id07600,0.33145,0.03492,0.63362
id08201,0.04021,0.05174,0.90805
id04623,0.94727,0.03738,0.01535
id07245,0.18092,0.32739,0.49169
id01334,0.68723,0.11336,0.19941
id23105,0.50662,0.00916,0.48421
id19744,0.33117,0.24476,0.42408
id22884,0.98689,0.00154,0.01157
id01936,0.30033,0.66649,0.03318
id21910,0.00492,0.98419,0.01089
id10801,0.10711,0.85578,0.03711
id02629,0.10387,0.01204,0.88409
id11940,0.05902,0.93414,0.00685
id12664,0.5202,0.06177,0.41804
id06308,0.00435,0.00163,0.99402
id21510,0.9866,0.00631,0.00709
id20043,0.01645,0.00299,0.98056
id01014,0.23514,0.53874,0.22612
id04968,0.35623,0.06565,0.57812
id17552,0.13621,0.85506,0.00873
id25395,0.49027,0.31774,0.19199
id25931,0.99558,0.00185,0.00257
id21548,0.14808,0.01658,0.83535
id07443,0.00217,0.00096,0.99687
id01215,0.00363,0.97935,0.01702
id20060,0.01073,0.98775,0.00152
id17279,0.94444,0.03189,0.02367
id20214,0.03036,0.94106,0.02858
id08809,0.00084,0.00012,0.99904
id17098,0.58982,0.17701,0.23318
id10146,0.90589,0.00216,0.09195
id24986,0.55615,0.21135,0.2325
id19690,0.6399,0.07452,0.28558
id14487,0.23745,0.10636,0.65619
id26146,0.37058,0.12277,0.50665
id01942,0.00401,0.00038,0.99562
id03843,0.39137,0.43237,0.17626
id02026,0.34633,0.18489,0.46878
id10903,0.81041,0.09689,0.0927
id07340,0.1686,0.1616,0.66979
id25682,0.12865,0.8681,0.00326
id13830,0.89521,0.06166,0.04313
id08319,0.07697,0.0241,0.89893
id25558,0.16501,0.28537,0.54962
id07084,0.25682,0.04913,0.69405
id00203,0.28033,0.68886,0.03081
id23804,0.34955,0.16699,0.48346
id06863,0.34506,0.02593,0.62901
id11191,0.86269,0.1299,0.00741
id00846,0.01889,0.88772,0.09338
id17290,0.17104,0.78591,0.04305
id00047,0.05476,0.93211,0.01314
id27631,0.6864,0.31146,0.00214
id15793,0.06712,0.00164,0.93123
id03142,0.16338,0.04978,0.78684
id24825,0.9579,0.02139,0.02071
id12069,0.17867,0.18278,0.63854
id23009,0.87879,0.11883,0.00238
id06793,0.14737,0.53174,0.32089
id18638,0.988,0.00763,0.00437
id02966,0.95071,0.02574,0.02356
id20346,0.09904,0.01816,0.8828
id16855,0.69888,0.28672,0.0144
id16350,0.01378,0.98488,0.00134
id25092,0.01601,0.98029,0.00369
id16132,0.64127,0.34906,0.00967
id15977,0.00726,0.00122,0.99153
id26922,0.38384,0.03823,0.57792
id20054,0.99244,0.00533,0.00222
id14375,0.38067,0.0306,0.58873
id23372,0.11195,0.3839,0.50415
id20360,0.0885,0.85554,0.05596
id25380,0.00026,0.99969,5e-05
id07295,0.0394,0.00114,0.95947
id20349,0.49674,0.18085,0.3224
id17177,0.08397,0.00963,0.9064
id07041,0.43707,0.02561,0.53731
id27459,0.01529,0.98045,0.00426
id24144,0.42416,0.46619,0.10965
id13748,0.04041,0.0215,0.9381
id08295,0.79204,0.10864,0.09931
id00744,0.02805,0.01811,0.95384
id19662,0.36337,0.35293,0.28369
id13027,0.1516,0.00124,0.84716
id21785,0.32271,0.04295,0.63434
id13431,0.98212,0.01392,0.00395
id21455,0.02926,0.93573,0.03501
id25429,0.13138,0.85974,0.00888
id16944,0.79292,0.01937,0.18771
id01458,0.06698,0.9006,0.03243
id15684,7e-05,0.99984,9e-05
id00970,0.92761,0.02043,0.05196
id12185,0.17877,0.40957,0.41166
id15050,0.42146,0.48661,0.09193
id05062,0.00142,0.0034,0.99518
id13150,0.01879,0.96659,0.01462
id02821,0.00171,0.99822,7e-05
id05545,0.88232,0.05271,0.06497
id03523,0.95942,0.03825,0.00233
id02098,0.00196,0.00084,0.9972
id26788,0.11412,0.28109,0.60479
id22116,0.10416,0.78529,0.11055
id16175,0.9999,8e-05,2e-05
id24957,0.07177,0.55864,0.3696
id10844,0.06904,0.92848,0.00248
id11758,0.92899,0.02992,0.04109
id05134,0.14742,0.62406,0.22852
id15865,0.1208,0.87688,0.00233
id08591,0.04622,0.91607,0.03771
id26318,0.06132,0.02163,0.91705
id05612,0.98761,0.00923,0.00316
id14561,0.08001,0.23237,0.68762
id07666,0.00554,0.00031,0.99416
id01297,0.85584,0.14319,0.00097
id10688,0.08402,0.15382,0.76216
id15377,0.18414,0.80089,0.01497
id23377,0.11887,0.10881,0.77232
id05797,0.50538,0.20841,0.28621
id06241,0.25779,0.15271,0.5895
id10766,0.2248,0.77105,0.00415
id03928,0.97828,0.012,0.00972
id04429,0.08888,0.0298,0.88132
id24846,0.20982,0.16342,0.62676
id19784,0.0874,0.00252,0.91008
id02452,0.27807,0.08506,0.63687
id02600,0.8368,0.11804,0.04516
id27487,0.11485,0.22595,0.6592
id12323,0.98792,0.01116,0.00092
id00487,0.01243,0.36809,0.61948
id06032,0.93672,0.04818,0.0151
id05211,0.64097,0.11305,0.24598
id16523,0.64335,0.33991,0.01674
id08800,0.59838,0.28778,0.11385
id08791,0.06409,0.0097,0.9262
id10429,0.08409,0.35868,0.55723
id20801,0.92755,0.05916,0.01329
id14055,0.03325,0.0006,0.96615
id09462,0.03486,0.96242,0.00272
id06725,0.71697,0.26635,0.01668
id01749,0.73765,0.17441,0.08793
id22054,0.00061,0.99534,0.00404
id07244,0.07274,0.12216,0.80509
id12562,0.77614,0.06284,0.16103
id13838,0.56105,0.41737,0.02158
id22535,0.00016,0.99977,7e-05
id01099,0.01164,0.98644,0.00192
id02190,0.00524,0.99414,0.00062
id25921,0.06971,0.67715,0.25314
id16075,0.57182,0.16277,0.26541
id20465,0.751,0.20333,0.04567
id06556,0.20559,0.14424,0.65018
id09360,0.00062,0.00016,0.99922
id09042,0.01332,0.98281,0.00387
id08846,0.00648,0.99234,0.00118
id21274,0.05084,0.10564,0.84352
id05841,0.68239,0.07518,0.24243
id20361,0.62393,0.0281,0.34797
id07499,0.91651,0.00544,0.07805
id19466,0.65312,0.24986,0.09702
id16550,0.0178,0.97801,0.00419
id24512,0.23777,0.63972,0.12251
id14444,0.83307,0.04822,0.11871
id11395,0.55667,0.19422,0.24911
id14907,0.01551,0.01221,0.97228
id19393,0.06589,0.05191,0.88219
id26780,0.667,0.27153,0.06147
id03132,0.15213,0.07908,0.76878
id17709,0.86362,0.00232,0.13405
id19739,0.57433,0.08502,0.34066
id08470,0.96104,0.0354,0.00357
id22312,0.18638,0.80585,0.00776
id20391,0.78504,0.08894,0.12602
id05295,0.00048,8e-05,0.99944
id08129,0.21683,0.04253,0.74063
id10615,0.63568,0.12488,0.23943
id09506,0.18182,0.62136,0.19682
id22557,0.09177,0.67782,0.23041
id04181,0.01376,0.98248,0.00377
id22457,0.11487,0.88397,0.00115
id00340,0.04728,0.0175,0.93522
id18205,0.01288,0.00282,0.9843
id03861,0.0061,0.98933,0.00457
id20546,0.27657,0.72255,0.00089
id17226,0.03011,0.0443,0.92558
id10376,0.28503,0.43599,0.27898
id17734,0.20898,0.47638,0.31464
id09703,0.03524,0.95052,0.01424
id16311,0.00506,0.98451,0.01043
id06524,0.01365,0.96104,0.02531
id01082,0.00374,0.98654,0.00972
id01940,0.17527,0.14162,0.68311
id04146,0.01357,0.02461,0.96182
id03891,0.98957,0.00402,0.00641
id14421,0.83801,0.031,0.13099
id19027,0.99297,0.00677,0.00026
id19813,0.00101,0.99877,0.00022
id05827,0.86436,0.04711,0.08853
id03326,0.38801,0.15838,0.45361
id10089,0.00143,0.99814,0.00043
id06827,0.8397,0.11918,0.04112
id01209,0.65955,0.0357,0.30475
id08812,0.33087,0.28228,0.38685
id25906,0.50874,0.02597,0.46529
id25553,0.63032,0.20096,0.16871
id10193,0.04518,0.01908,0.93574
id15438,0.99319,0.00561,0.0012
id04821,0.04465,0.77144,0.18391
id26592,0.02118,0.11554,0.86328
id20195,0.13693,0.24418,0.6189
id00378,0.36,0.0532,0.5868
id15052,0.56744,0.16298,0.26959
id09519,0.98556,0.01235,0.00209
id04579,0.98772,0.00425,0.00802
id08274,0.8529,0.02856,0.11854
id26223,0.10322,0.88858,0.0082
id01914,0.88099,0.06447,0.05454
id05244,0.98393,0.00923,0.00684
id14467,0.75501,0.06468,0.18031
id23284,0.23874,0.01043,0.75082
id20634,0.11278,0.00227,0.88495
id14659,0.99348,0.00191,0.00461
id23659,0.05204,0.89099,0.05697
id16902,0.92527,0.06676,0.00796
id20509,0.92665,0.04591,0.02744
id08019,0.12487,0.05406,0.82107
id26180,0.05715,0.00736,0.93549
id01487,0.36667,0.30975,0.32358
id22898,0.00394,0.99412,0.00194
id24005,0.97821,0.01065,0.01114
id00118,0.28297,0.38784,0.32919
id17435,0.33299,0.00646,0.66055
id22574,0.66371,0.14282,0.19347
id23882,0.01486,0.00238,0.98276
id02618,0.92456,0.04478,0.03066
id06847,0.06921,0.47877,0.45203
id15448,0.13416,0.01346,0.85237
id20383,0.0006,0.98881,0.0106
id18722,0.42764,0.57212,0.00024
id24353,0.67566,0.13195,0.19239
id22196,0.42874,0.09279,0.47848
id13239,0.10856,0.00779,0.88365
id14507,0.03402,0.95629,0.00969
id04619,0.01277,0.01004,0.97719
id00176,0.99694,0.00277,0.00028
id14700,0.99974,9e-05,0.00017
id10930,0.92285,0.06745,0.0097
id03830,0.07533,0.10506,0.81961
id01840,0.08638,0.01365,0.89997
id18025,0.05183,0.93358,0.01459
id21361,0.98311,0.00787,0.00902
id21999,0.02542,0.94622,0.02837
id20472,0.38121,0.04788,0.5709
id01282,0.8653,0.09975,0.03495
id05687,0.3342,0.40725,0.25855
id19713,0.9776,0.0115,0.01091
id18634,0.78911,0.18795,0.02294
id18322,0.34328,0.16894,0.48778
id25178,0.49434,0.17714,0.32852
id13911,0.04204,0.92433,0.03363
id02688,0.81896,0.14218,0.03886
id24097,0.89415,0.05305,0.05281
id05621,0.0089,0.97523,0.01587
id09435,0.20035,0.08922,0.71043
id22564,0.9731,0.0233,0.0036
id26044,0.76526,0.0308,0.20395
id24724,0.50298,0.01848,0.47854
id13568,0.66136,0.03243,0.30621
id11196,0.37094,0.13151,0.49755
id04842,0.22919,0.01475,0.75605
id03445,0.99661,0.00235,0.00104
id08194,0.42123,0.26331,0.31546
id19747,0.27509,0.04304,0.68187
id06540,0.3026,0.63993,0.05747
id13171,0.82328,0.14357,0.03315
id23807,0.03075,0.02333,0.94592
id12408,0.00912,0.97904,0.01184
id18388,0.00627,0.00769,0.98604
id16219,0.00261,0.00118,0.99621
id11022,0.8959,0.05095,0.05315
id12514,0.28058,0.03518,0.68424
id07322,0.9681,0.02937,0.00253
id04600,0.07874,0.3166,0.60466
id15608,0.12514,0.20599,0.66887
id19223,0.16303,0.08196,0.75501
id18680,0.90464,0.00901,0.08635
id23359,0.60931,0.2008,0.18989
id07332,0.10223,0.66785,0.22992
id11424,0.11925,0.02713,0.85362
id01916,0.79708,0.06595,0.13697
id23814,0.64149,0.13121,0.22729
id05821,0.1264,0.01814,0.85546
id15471,0.20798,0.19387,0.59815
id06742,0.02015,0.02954,0.95031
id16393,0.56003,0.30204,0.13793
id14430,0.84871,0.01729,0.134
id15086,0.95472,0.00719,0.03809
id13673,0.89531,0.09923,0.00546
id11456,0.75673,0.19103,0.05224
id08475,0.6132,0.11078,0.27602
id02793,0.73486,0.05672,0.20843
id03576,0.77728,0.19104,0.03169
id10747,0.98978,0.0042,0.00601
id17875,0.00107,0.9988,0.00013
id20045,0.00087,0.99832,0.00081
id25448,0.05314,0.68619,0.26067
id11715,0.89952,0.01123,0.08925
id22739,0.03698,0.11771,0.84532
id07457,0.97833,0.01516,0.00651
id27357,0.5584,0.06178,0.37982
id01139,0.57872,0.41052,0.01076
id00407,0.00459,0.00073,0.99468
id20956,0.887,0.01783,0.09517
id13702,0.26534,0.03923,0.69543
id00327,0.96408,0.0173,0.01862
id24372,0.2694,0.68448,0.04613
id03983,0.48551,0.45621,0.05828
id15264,0.11173,0.70835,0.17993
id09679,0.95111,0.02426,0.02463
id20899,0.7703,0.21847,0.01123
id21494,0.13685,0.85808,0.00507
id02513,0.55828,0.2364,0.20532
id21834,0.02812,0.00133,0.97055
id23463,0.36231,0.59162,0.04607
id26529,0.40954,0.02451,0.56596
id22078,0.50008,0.19576,0.30415
id08063,0.05869,0.82594,0.11537
id18690,0.05101,0.85187,0.09712
id03908,0.93523,0.03627,0.02849
id00876,0.40688,0.27907,0.31405
id19633,0.98461,0.00761,0.00778
id23096,0.04767,0.16931,0.78302
id07547,0.02289,0.9681,0.009
id10136,0.01604,0.00325,0.98071
id22645,0.95364,0.0082,0.03816
id27376,0.60883,0.06957,0.3216
id26458,0.02049,0.97547,0.00404
id07617,0.00878,0.99058,0.00064
id11254,0.92074,0.00699,0.07228
id25871,0.00019,0.99938,0.00043
id26074,0.34701,0.61762,0.03537
id24558,0.04496,0.06823,0.88681
id26515,0.00716,0.99122,0.00161
id10532,0.13807,0.51761,0.34432
id24063,0.04333,0.94492,0.01175
id12872,0.09407,0.79023,0.1157
id23564,0.0027,0.99607,0.00123
id20074,0.29901,0.15976,0.54123
id00703,0.9929,0.00537,0.00173
id07178,0.68957,0.21722,0.09321
id00468,0.77403,0.21938,0.00659
id08647,0.87843,0.11106,0.01051
id27338,0.38081,0.15585,0.46334
id14958,0.03318,0.02613,0.94069
id20954,0.66061,0.32175,0.01764
id04495,0.10721,0.78734,0.10546
id09676,0.28785,0.70028,0.01187
id16643,0.95818,0.03625,0.00556
id22018,0.19897,0.15993,0.6411
id09754,0.66238,0.31135,0.02627
id15184,0.37197,0.25329,0.37474
id06930,0.11839,0.03762,0.84399
id19391,0.97974,0.00721,0.01305
id21111,0.08346,0.05062,0.86592
id19884,0.1919,0.06856,0.73954
id00356,0.11632,0.11762,0.76605
id03227,0.99408,0.00536,0.00057
id24959,0.68634,0.09954,0.21411
id23792,0.83531,0.01984,0.14485
id15765,0.21341,0.13302,0.65357
id22342,0.58014,0.41194,0.00792
id21764,0.0069,0.99066,0.00244
id08929,0.02395,0.05322,0.92282
id10860,0.01216,0.82556,0.16229
id14842,0.00769,0.0373,0.95501
id14149,0.08602,0.85582,0.05816
id04850,0.94957,0.03832,0.01211
id03697,0.03838,0.95754,0.00408
id20031,0.00182,0.01104,0.98713
id10148,0.90697,0.05811,0.03492
id06233,0.09654,0.00326,0.90021
id17614,0.29947,0.15808,0.54245
id24548,0.69173,0.18839,0.11988
id04717,0.41847,0.55849,0.02304
id12557,0.0151,0.98211,0.00279
id15563,0.98528,0.01141,0.0033
id19414,0.15311,0.82132,0.02556
id24538,0.06561,0.04539,0.889
id20701,0.00375,0.04091,0.95533
id16710,0.05598,0.80767,0.13635
id00190,0.42933,0.5531,0.01757
id12066,0.99174,0.00656,0.0017
id21743,0.41357,0.5485,0.03793
id10746,0.21693,0.04328,0.73979
id23032,0.0011,0.99837,0.00053
id02466,0.44179,0.22896,0.32925
id27963,0.03044,0.05667,0.91289
id05550,0.59243,0.37143,0.03614
id07328,0.16392,0.0223,0.81378
id06158,0.96829,0.02382,0.00789
id15690,0.01926,0.02455,0.95619
id17960,0.04975,0.00663,0.94363
id22487,0.99502,0.00451,0.00047
id25435,0.04363,0.00716,0.94921
id06988,0.12445,0.02135,0.8542
id19092,0.00539,0.99364,0.00098
id20677,0.83827,0.05294,0.10879
id27009,0.45937,0.28038,0.26025
id14869,0.29285,0.32223,0.38492
id06306,0.83595,0.15493,0.00912
id13101,0.99264,0.00063,0.00673
